timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-12T20:51:39,codecarbon,d1701259-5437-4196-8732-d8052f7d19eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.892468359321356,0.00012082810279594427,1.2214151049782417e-05,75.0,89.34537375342789,88.46323728561401,0.0002060897018527612,0.0002452826962127119,0.00024284249877994072,0.0006942148968454138,Spain,ESP,,,,Linux-6.1.0-26-amd64-x86_64-with-glibc2.36,3.11.2,2.7.1,40,Intel(R) Xeon(R) Silver 4316 CPU @ 2.30GHz,3,1 x NVIDIA A100-PCIE-40GB1 x NVIDIA L41 x Tesla T4,,,235.9019660949707,machine,N,1.0
