timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-21T16:11:48,codecarbon,cadaabdb-8338-4f1b-bd4e-ac7cbda89d7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.519590941956267,0.00034702052518744374,3.2988024639189096e-05,75.0,54.39213272541812,554.1880860328674,0.00021876623481027006,0.00015865818248528285,0.0016163734866828656,0.0019937979039784184,Spain,ESP,,,,Linux-6.1.0-26-amd64-x86_64-with-glibc2.36,3.11.2,2.8.3,80,Intel(R) Xeon(R) Silver 4316 CPU @ 2.30GHz,1,1 x NVIDIA A100-PCIE-40GB1 x NVIDIA L41 x Tesla T41 x NVIDIA A100 80GB PCIe,,,1477.8348960876465,machine,N,1.0
