timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-26T18:02:03,codecarbon,bb2db16a-62b1-43fa-8358-154112bcaeee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.063163703074679,0.00021219675072580032,2.6316810440656757e-05,75.0,381.4655888356999,88.46323728561401,0.00016797708981418206,0.000853327904879464,0.00019786622464447687,0.001219171219338123,Spain,ESP,,,,Linux-6.1.0-26-amd64-x86_64-with-glibc2.36,3.11.2,2.7.1,40,Intel(R) Xeon(R) Silver 4316 CPU @ 2.30GHz,3,1 x NVIDIA A100-PCIE-40GB1 x NVIDIA L41 x Tesla T4,,,235.9019660949707,machine,N,1.0
