timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-18T14:28:24,codecarbon,892101e9-0d4a-4006-a375-685dc20d0f18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2317.481682149926,0.026230516695143195,1.1318543269265094e-05,75.0,71.47706334750902,88.46323728561401,0.04827903699231683,0.04554762366029408,0.05688012874780974,0.15070678940042054,Spain,ESP,,,,Linux-6.1.0-26-amd64-x86_64-with-glibc2.36,3.11.2,2.7.1,40,Intel(R) Xeon(R) Silver 4316 CPU @ 2.30GHz,3,1 x NVIDIA A100-PCIE-40GB1 x NVIDIA L41 x Tesla T4,,,235.9019660949707,machine,N,1.0
