timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-18T11:39:06,codecarbon,91dd4dac-9dc5-4cdf-b1b7-f018f0bbf52f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,647.4100391570246,0.013501910965015091,2.085526968750063e-05,75.0,229.89978803185875,88.46323728561401,0.013487278929409513,0.048194966611503354,0.015892652275893166,0.07757489781680603,Spain,ESP,,,,Linux-6.1.0-26-amd64-x86_64-with-glibc2.36,3.11.2,2.7.1,40,Intel(R) Xeon(R) Silver 4316 CPU @ 2.30GHz,3,1 x NVIDIA A100-PCIE-40GB1 x NVIDIA L41 x Tesla T4,,,235.9019660949707,machine,N,1.0
