timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-01T13:32:17,codecarbon,51c56c6e-6b31-4497-9f3f-c912f5dd2ec3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.515130067244172,8.731975513900827e-05,1.1619194126739682e-05,75.0,77.17498938134386,88.46323728561401,0.00015656126149891252,0.00016081512865007141,0.00018431711826243956,0.0005016935084114235,Spain,ESP,,,,Linux-6.1.0-26-amd64-x86_64-with-glibc2.36,3.11.2,2.7.1,40,Intel(R) Xeon(R) Silver 4316 CPU @ 2.30GHz,3,1 x NVIDIA A100-PCIE-40GB1 x NVIDIA L41 x Tesla T4,,,235.9019660949707,machine,N,1.0
