timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-16T18:26:38,codecarbon,69058348-ea92-4fa9-a960-b038cc667add,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15747.28707598499,0.3731680543737484,2.369729163970339e-05,75.0,33.5904725795609,369.0759172439576,0.3276808475982153,0.20397537318016745,1.6123716699067556,2.1440278906851384,Spain,ESP,,,,Linux-6.1.0-26-amd64-x86_64-with-glibc2.36,3.11.2,2.8.3,80,Intel(R) Xeon(R) Silver 4316 CPU @ 2.30GHz,1,1 x NVIDIA A100 80GB PCIe1 x NVIDIA A100-PCIE-40GB2 x NVIDIA L4,,,984.2024459838867,machine,N,1.0
